utterance_label,block_trial,type,trial,block,Answer.bonus,label,position,clicked,utterance,init_images,color,Answer.time_in_minutes,workerid,percentage,Answer.condition
prior,1,60_90_2,41,6,329,target,1,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,90,many
prior,1,60_90_2,41,6,329,competitor,2,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,60,many
quantifier,1,60_90_2,41,6,329,target,1,1, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,90,many
quantifier,1,60_90_2,41,6,329,competitor,2,0, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,60,many
color,1,60_90_2,41,6,329,target,1,1, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,90,many
color,1,60_90_2,41,6,329,competitor,2,0, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,60,many
prior,2,40_0_1,42,6,329,target,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,40,many
prior,2,40_0_1,42,6,329,competitor,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,0,many
quantifier,2,40_0_1,42,6,329,target,1,1, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,40,many
quantifier,2,40_0_1,42,6,329,competitor,2,0, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,0,many
color,2,40_0_1,42,6,329,target,1,1, The machine dispensed some of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,40,many
color,2,40_0_1,42,6,329,competitor,2,0, The machine dispensed some of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,0,many
prior,3,25_100_2,43,6,329,target,1,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,100,many
prior,3,25_100_2,43,6,329,competitor,2,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,25,many
quantifier,3,25_100_2,43,6,329,target,1,1, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,100,many
quantifier,3,25_100_2,43,6,329,competitor,2,0, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,25,many
color,3,25_100_2,43,6,329,target,1,1, The machine dispensed all of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,100,many
color,3,25_100_2,43,6,329,competitor,2,0, The machine dispensed all of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,25,many
prior,4,25_60_2,44,6,329,competitor,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,25,many
prior,4,25_60_2,44,6,329,target,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,60,many
quantifier,4,25_60_2,44,6,329,competitor,1,0, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,25,many
quantifier,4,25_60_2,44,6,329,target,2,1, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,60,many
color,4,25_60_2,44,6,329,competitor,1,0, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,25,many
color,4,25_60_2,44,6,329,target,2,1, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,60,many
prior,5,25_100_1,45,6,329,competitor,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,100,many
prior,5,25_100_1,45,6,329,target,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,25,many
quantifier,5,25_100_1,45,6,329,competitor,1,0, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,100,many
quantifier,5,25_100_1,45,6,329,target,2,1, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,25,many
color,5,25_100_1,45,6,329,competitor,1,0, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,100,many
color,5,25_100_1,45,6,329,target,2,1, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,25,many
prior,6,60_90_1,46,6,329,target,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,60,many
prior,6,60_90_1,46,6,329,competitor,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,90,many
quantifier,6,60_90_1,46,6,329,target,1,0, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,60,many
quantifier,6,60_90_1,46,6,329,competitor,2,1, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,90,many
color,6,60_90_1,46,6,329,target,1,1, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,60,many
color,6,60_90_1,46,6,329,competitor,2,0, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,90,many
prior,7,40_0_2,47,6,329,target,1,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,0,many
prior,7,40_0_2,47,6,329,competitor,2,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,40,many
quantifier,7,40_0_2,47,6,329,target,1,1, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,0,many
quantifier,7,40_0_2,47,6,329,competitor,2,0, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,40,many
color,7,40_0_2,47,6,329,target,1,1, The machine dispensed none of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,0,many
color,7,40_0_2,47,6,329,competitor,2,0, The machine dispensed none of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,40,many
prior,8,25_60_1,48,6,329,target,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,25,many
prior,8,25_60_1,48,6,329,competitor,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,60,many
quantifier,8,25_60_1,48,6,329,target,1,1, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,25,many
quantifier,8,25_60_1,48,6,329,competitor,2,0, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,60,many
color,8,25_60_1,48,6,329,target,1,1, The machine dispensed some of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,25,many
color,8,25_60_1,48,6,329,competitor,2,0, The machine dispensed some of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,60,many
prior,1,60_90_1,49,7,329,competitor,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,90,many
prior,1,60_90_1,49,7,329,target,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,60,many
quantifier,1,60_90_1,49,7,329,competitor,1,1, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,90,many
quantifier,1,60_90_1,49,7,329,target,2,0, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,60,many
color,1,60_90_1,49,7,329,competitor,1,0, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,90,many
color,1,60_90_1,49,7,329,target,2,1, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,60,many
prior,2,25_100_2,50,7,329,target,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,100,many
prior,2,25_100_2,50,7,329,competitor,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,25,many
quantifier,2,25_100_2,50,7,329,target,1,1, The machine dispensed all of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,100,many
quantifier,2,25_100_2,50,7,329,competitor,2,0, The machine dispensed all of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,25,many
color,2,25_100_2,50,7,329,target,1,1, The machine dispensed all of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,100,many
color,2,25_100_2,50,7,329,competitor,2,0, The machine dispensed all of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,25,many
prior,3,25_60_2,51,7,329,target,1,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,60,many
prior,3,25_60_2,51,7,329,competitor,2,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,25,many
quantifier,3,25_60_2,51,7,329,target,1,1, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,60,many
quantifier,3,25_60_2,51,7,329,competitor,2,0, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,25,many
color,3,25_60_2,51,7,329,target,1,1, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,60,many
color,3,25_60_2,51,7,329,competitor,2,0, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,25,many
prior,4,40_0_2,52,7,329,competitor,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,40,many
prior,4,40_0_2,52,7,329,target,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,0,many
quantifier,4,40_0_2,52,7,329,competitor,1,0, The machine dispensed none of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,40,many
quantifier,4,40_0_2,52,7,329,target,2,1, The machine dispensed none of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,0,many
color,4,40_0_2,52,7,329,competitor,1,0, The machine dispensed none of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,40,many
color,4,40_0_2,52,7,329,target,2,1, The machine dispensed none of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,0,many
prior,5,60_90_2,53,7,329,competitor,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,60,many
prior,5,60_90_2,53,7,329,target,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,90,many
quantifier,5,60_90_2,53,7,329,competitor,1,0, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,60,many
quantifier,5,60_90_2,53,7,329,target,2,1, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,90,many
color,5,60_90_2,53,7,329,competitor,1,0, The machine dispensed most of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,60,many
color,5,60_90_2,53,7,329,target,2,1, The machine dispensed most of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,90,many
prior,6,25_100_1,54,7,329,competitor,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,100,many
prior,6,25_100_1,54,7,329,target,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,25,many
quantifier,6,25_100_1,54,7,329,competitor,1,0, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,100,many
quantifier,6,25_100_1,54,7,329,target,2,1, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,25,many
color,6,25_100_1,54,7,329,competitor,1,0, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,100,many
color,6,25_100_1,54,7,329,target,2,1, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,25,many
prior,7,40_0_1,55,7,329,target,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,40,many
prior,7,40_0_1,55,7,329,competitor,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,0,many
quantifier,7,40_0_1,55,7,329,target,1,1, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,40,many
quantifier,7,40_0_1,55,7,329,competitor,2,0, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,0,many
color,7,40_0_1,55,7,329,target,1,1, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,40,many
color,7,40_0_1,55,7,329,competitor,2,0, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,0,many
prior,8,25_60_1,56,7,329,target,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,25,many
prior,8,25_60_1,56,7,329,competitor,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,60,many
quantifier,8,25_60_1,56,7,329,target,1,1, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,25,many
quantifier,8,25_60_1,56,7,329,competitor,2,0, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,60,many
color,8,25_60_1,56,7,329,target,1,1, The machine dispensed some of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.618383333333333,4,25,many
color,8,25_60_1,56,7,329,competitor,2,0, The machine dispensed some of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.618383333333333,4,60,many
prior,1,40_0_1,57,8,329,target,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,40,many
prior,1,40_0_1,57,8,329,competitor,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,0,many
quantifier,1,40_0_1,57,8,329,target,1,1, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,40,many
quantifier,1,40_0_1,57,8,329,competitor,2,0, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,0,many
color,1,40_0_1,57,8,329,target,1,1, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,40,many
color,1,40_0_1,57,8,329,competitor,2,0, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,0,many
prior,2,25_60_2,58,8,329,competitor,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,25,many
prior,2,25_60_2,58,8,329,target,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,60,many
quantifier,2,25_60_2,58,8,329,competitor,1,0, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,25,many
quantifier,2,25_60_2,58,8,329,target,2,1, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,60,many
color,2,25_60_2,58,8,329,competitor,1,0, The machine dispensed most of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,25,many
color,2,25_60_2,58,8,329,target,2,1, The machine dispensed most of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,60,many
prior,3,25_100_2,59,8,329,competitor,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.618383333333333,4,25,many
prior,3,25_100_2,59,8,329,target,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.618383333333333,4,100,many
